loan_fss0180,제일호더블류홀딩스자산대부,대부,제일호더블류홀딩스자산대부|제일호더블류홀딩스자산대부(주),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0180(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-4822585; 대부금융협회 회원번호 A00504 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0182,엠씨아이대부,대부,엠씨아이대부|엠씨아이대부주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0182(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-5198232; 대부금융협회 회원번호 A00375 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0184,에이원자산대부관리,대부,에이원자산대부관리|에이원자산대부관리 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0184(대부업); 사업내용 금전대부, 채권추심; 법인번호 110114-0068509; 대부금융협회 회원번호 A00351 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0186,엔에스에셋대부,대부,엔에스에셋대부|엔에스에셋대부 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0186(대부업); 사업내용 금전대부, 채권추심; 법인번호 110114-0104600; 대부금융협회 회원번호 A00309 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0188,희망1자산대부관리,대부,희망1자산대부관리|희망1자산대부관리(유),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0188(대부업); 사업내용 금전대부, 채권추심; 법인번호 110114-0092318; 대부금융협회 회원번호 A00306 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0195,바리움홀딩스대부,대부,바리움홀딩스대부|(주)바리움홀딩스대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0195(대부업); 사업내용 채권추심; 법인번호 110111-4075027; 대부금융협회 회원번호 A00298 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0198,씨씨콜렉션대부,대부,씨씨콜렉션대부|(주)씨씨콜렉션대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0198(대부업); 사업내용 채권추심; 법인번호 110111-3407891; 대부금융협회 회원번호 A00189 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0200,씨엔에스대부,대부,씨엔에스대부|(주)씨엔에스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0200(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-3704677; 대부금융협회 회원번호 A00450 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0206,칸에셋대부,대부,칸에셋대부|(유)칸에셋대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0206(대부업); 사업내용 채권추심; 법인번호 110114-0129492; 대부금융협회 회원번호 A01518 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0209,유니버셜대부,대부,유니버셜대부|(유)유니버셜대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0209(대부업); 사업내용 채권추심; 법인번호 110114-0108826; 대부금융협회 회원번호 A00329 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0210,엠엔에스대부,대부,엠엔에스대부|(유)엠엔에스대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0210(대부업)/2024-금감원-0210(대부중개업); 사업내용 대부중개/채권추심; 법인번호 285014-0000994; 대부금융협회 회원번호 A00609 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0211,비케이자산관리대부,대부,비케이자산관리대부|비케이자산관리대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0211(대부업); 사업내용 채권추심; 법인번호 110111-4716754; 대부금융협회 회원번호 A00444 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0214,한국에셋채권대부,대부,한국에셋채권대부|한국에셋채권대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0214(대부업); 사업내용 채권추심; 법인번호 110111-4419019; 대부금융협회 회원번호 A00507 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0218,한일에셋대부,대부,한일에셋대부|(주)한일에셋대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0218(대부업); 사업내용 채권추심; 법인번호 110111-3076646; 대부금융협회 회원번호 A00513 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0219,페어컬렉션대부,대부,페어컬렉션대부|(주)페어컬렉션대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0219(대부업); 사업내용 채권추심; 법인번호 110111-4484872; 대부금융협회 회원번호 A00178 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0220,에이파이브자산대부관리,대부,에이파이브자산대부관리|에이파이브자산대부관리 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0220(대부업); 사업내용 금전대부, 채권추심; 법인번호 110114-0084753; 대부금융협회 회원번호 A00467 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0222,캐시트리대부,대부,캐시트리대부|(주)캐시트리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0222(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-3893280; 대부금융협회 회원번호 A00520 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0227,러키캐피탈대부,대부,러키캐피탈대부|(주)러키캐피탈대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0227(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-5739747; 대부금융협회 회원번호 A00521 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0231,신영자산관리대부,대부,신영자산관리대부|신영자산관리대부유한회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0231(대부업); 사업내용 채권추심; 법인번호 110114-0082492; 대부금융협회 회원번호 A00449 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0238,아이엔케이자산관리대부,대부,아이엔케이자산관리대부|아이엔케이자산관리대부(주),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0238(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-4675702; 대부금융협회 회원번호 A00423 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0240,비케이에셋대부,대부,비케이에셋대부|비케이에셋대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0240(대부업); 사업내용 채권추심; 법인번호 110111-3514688; 대부금융협회 회원번호 A00515 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0241,피엔케이에이엠씨대부,대부,피엔케이에이엠씨대부|(주)피엔케이에이엠씨대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0241(대부업); 사업내용 채권추심; 법인번호 120111-0634809; 대부금융협회 회원번호 A00442 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0242,아이씨엘대부,대부,아이씨엘대부|아이씨엘대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0242(대부업); 사업내용 채권추심; 법인번호 135511-0232096; 대부금융협회 회원번호 A00778 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0244,인케어파트너스대부,대부,인케어파트너스대부|주식회사 인케어파트너스대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0244(대부업); 사업내용 채권추심; 법인번호 110111-5616549; 대부금융협회 회원번호 A00405 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0246,와이엘대부,대부,와이엘대부|주식회사 와이엘대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0246(대부업); 사업내용 금전대부, 채권추심; 법인번호 194211-0092859; 대부금융협회 회원번호 A00441 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0248,히어로비케이대부,대부,히어로비케이대부|(주)히어로비케이대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0248(대부업); 사업내용 채권추심; 법인번호 110111-3908659; 대부금융협회 회원번호 A00514 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0251,케이앤에스에이엠씨대부,대부,케이앤에스에이엠씨대부|케이앤에스에이엠씨대부(주),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0251(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-5030830; 대부금융협회 회원번호 A00431 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0252,대주씨플러스대부,대부,대주씨플러스대부|대주씨플러스대부(유),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0252(대부업); 사업내용 금전대부, 채권추심; 법인번호 110114-0077344; 대부금융협회 회원번호 A00488 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0254,핀메이트대부,대부,핀메이트대부|(주)핀메이트대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0254(대부업); 사업내용 채권추심; 법인번호 110111-4014976; 대부금융협회 회원번호 A00563 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0256,레드에프앤아이대부,대부,레드에프앤아이대부|주식회사 레드에프앤아이대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0256(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-5761344; 대부금융협회 회원번호 A00531 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0259,대부원,대부,대부원|대부원 유한회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0259(대부업); 사업내용 채권추심; 법인번호 110114-0099348; 대부금융협회 회원번호 A00486 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0263,한별에셋대부,대부,한별에셋대부|한별에셋대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0263(대부업); 사업내용 채권추심; 법인번호 110111-4916247; 대부금융협회 회원번호 A00470 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0267,그린씨엔에스자산관리대부,대부,그린씨엔에스자산관리대부|그린씨엔에스자산관리대부 (주),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0267(대부업); 사업내용 금전대부, 채권추심; 법인번호 200111-0320708; 대부금융협회 회원번호 A00564 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0272,그로우잉대부,대부,그로우잉대부|(주)그로우잉대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0272(대부업); 사업내용 채권추심; 법인번호 110111-4077734; 대부금융협회 회원번호 A00512 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0276,금융연합자산관리대부,대부,금융연합자산관리대부|금융연합자산관리대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0276(대부업); 사업내용 채권추심; 법인번호 110111-5873727; 대부금융협회 회원번호 A01440 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0280,제이에셋대부,대부,제이에셋대부|제이에셋대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0280(대부업); 사업내용 채권추심; 법인번호 110111-5143584; 대부금융협회 회원번호 A00511 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0282,씨에프자산관리대부,대부,씨에프자산관리대부|씨에프자산관리대부(주),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0282(대부업); 사업내용 채권추심; 법인번호 110111-4958512; 대부금융협회 회원번호 A00305 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0285,한국자산대부,대부,한국자산대부|한국자산대부주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0285(대부업)/2016-금감원-0285(대부중개업); 사업내용 대부중개/채권추심; 법인번호 110111-4658584; 대부금융협회 회원번호 A00522 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0293,케이엠자산대부,대부,케이엠자산대부|(주)케이엠자산대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0293(대부업); 사업내용 채권추심; 법인번호 110111-5877232; 대부금융협회 회원번호 A00585 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0296,대성인베스트자산관리대부,대부,대성인베스트자산관리대부|대성인베스트자산관리대부(주),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0296(대부업)/2019-금감원-0296(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-5777656; 대부금융협회 회원번호 A00559 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss0304,글로벌북성,대부,글로벌북성|글로벌북성주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0304(대부업); 사업내용 채권추심; 법인번호 110111-4649369; 대부금융협회 회원번호 A00857 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0307,한울대부자산관리,대부,한울대부자산관리|한울대부자산관리주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0307(대부업); 사업내용 채권추심; 법인번호 110111-3774703; 대부금융협회 회원번호 A00461 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0308,씨엔와이자산관리대부,대부,씨엔와이자산관리대부|(주)씨엔와이자산관리대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0308(대부업); 사업내용 채권추심; 법인번호 134111-0373914; 대부금융협회 회원번호 A05238 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss0309,벤투라인베스트먼트대부,대부,벤투라인베스트먼트대부|(주)벤투라인베스트먼트대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2016-금감원-0309(대부업); 사업내용 채권추심; 법인번호 110111-5606574; 대부금융협회 회원번호 A00561 (https://www.clfa.or.kr/member/list 2026-09-18)
